region,zone,district,Month,Year,date,test_performed,confirmed_all,confirmed_u5,confirmed_5_14,confirmed_15,population,pop_5,pop_514,pop_15,war_affected_regions,war_affected_zones,war_affected_districts
Amhara,East Gojjam,Enebse Sarmder,August,2020,2020-08-01,192,66,1,15,50,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,September,2020,2020-09-01,186,68,1,10,57,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,October,2020,2020-10-01,265,68,0,21,47,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,November,2020,2020-11-01,294,117,7,29,81,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,December,2020,2020-12-01,523,197,4,56,137,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,January,2020,2020-01-01,277,102,3,29,70,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,February,2020,2020-02-01,225,60,1,16,43,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,March,2020,2020-03-01,175,46,1,5,40,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,April,2020,2020-04-01,155,43,4,6,33,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,May,2020,2020-05-01,137,32,0,2,30,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,June,2020,2020-06-01,168,49,1,11,37,167703.003,24237.18897,42109.95036,101355.8637,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,July,2021,2021-07-01,151,56,0,1,55,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,August,2021,2021-08-01,270,54,0,5,49,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,September,2021,2021-09-01,232,52,0,6,46,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,October,2021,2021-10-01,308,88,0,15,73,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,November,2021,2021-11-01,312,133,1,11,121,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,December,2021,2021-12-01,545,232,0,66,166,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,January,2021,2021-01-01,365,163,1,40,122,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,February,2021,2021-02-01,241,60,0,18,42,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,March,2021,2021-03-01,190,49,0,7,42,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,April,2021,2021-04-01,231,69,0,8,61,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,May,2021,2021-05-01,160,41,0,4,37,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enebse Sarmder,June,2021,2021-06-01,172,70,0,5,65,170307.8535,24613.65363,42764.02407,102930.1758,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,July,2019,2019-07-01,144,22,0,2,20,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,August,2019,2019-08-01,214,42,2,3,37,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,September,2019,2019-09-01,191,11,1,0,10,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,October,2019,2019-10-01,198,6,0,0,6,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,November,2019,2019-11-01,138,16,0,1,15,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,December,2019,2019-12-01,167,7,1,0,6,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,January,2019,2019-01-01,141,15,0,1,14,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,February,2019,2019-02-01,154,17,3,0,14,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,March,2019,2019-03-01,188,13,0,2,11,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,April,2019,2019-04-01,190,4,0,0,4,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,May,2019,2019-05-01,188,15,2,0,13,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,June,2019,2019-06-01,164,17,1,1,15,201540.3708,29127.51689,50606.45819,121806.3957,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,July,2020,2020-07-01,136,15,0,0,15,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,August,2020,2020-08-01,279,40,1,1,38,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,September,2020,2020-09-01,170,30,0,2,28,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,October,2020,2020-10-01,263,42,1,1,40,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,November,2020,2020-11-01,197,28,2,2,24,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,December,2020,2020-12-01,348,48,5,7,36,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,January,2020,2020-01-01,263,37,1,4,32,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,February,2020,2020-02-01,281,17,0,1,16,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,March,2020,2020-03-01,203,18,0,1,17,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,April,2020,2020-04-01,161,11,1,1,9,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,May,2020,2020-05-01,155,24,0,1,23,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,June,2020,2020-06-01,294,47,3,18,26,204753.8185,29591.93874,51413.34967,123748.5301,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,July,2021,2021-07-01,181,40,4,6,30,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,August,2021,2021-08-01,240,27,0,1,26,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,September,2021,2021-09-01,231,36,2,1,33,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,October,2021,2021-10-01,212,24,1,4,19,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,November,2021,2021-11-01,331,63,0,10,53,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,December,2021,2021-12-01,312,56,1,6,49,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,January,2021,2021-01-01,298,21,0,2,19,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,February,2021,2021-02-01,262,9,0,0,9,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,March,2021,2021-03-01,255,7,0,1,6,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,April,2021,2021-04-01,265,13,0,0,13,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,May,2021,2021-05-01,70,7,0,0,7,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Enemay,June,2021,2021-06-01,276,5,0,0,5,207934.1615,30051.57615,52211.9286,125670.6567,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,July,2019,2019-07-01,149,28,0,0,28,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,August,2019,2019-08-01,206,38,0,7,31,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,September,2019,2019-09-01,205,66,3,15,48,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,October,2019,2019-10-01,183,66,0,0,66,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,November,2019,2019-11-01,187,72,5,5,62,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,December,2019,2019-12-01,170,50,0,11,39,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,January,2019,2019-01-01,186,28,1,1,26,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,February,2019,2019-02-01,193,39,0,0,39,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,March,2019,2019-03-01,128,23,0,3,20,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,April,2019,2019-04-01,199,18,0,0,18,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,May,2019,2019-05-01,212,41,0,3,38,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,June,2019,2019-06-01,106,32,1,0,31,179629.8231,25960.90642,45104.75542,108564.1613,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,July,2020,2020-07-01,68,19,0,1,18,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,August,2020,2020-08-01,156,56,2,2,52,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,September,2020,2020-09-01,142,25,0,1,24,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,October,2020,2020-10-01,180,55,1,0,54,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,November,2020,2020-11-01,344,175,5,15,155,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,December,2020,2020-12-01,417,175,2,23,150,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,January,2020,2020-01-01,196,81,0,5,76,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,February,2020,2020-02-01,195,65,0,5,60,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,March,2020,2020-03-01,160,37,2,0,35,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,April,2020,2020-04-01,92,27,0,0,27,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,May,2020,2020-05-01,203,63,1,2,60,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,June,2020,2020-06-01,353,144,7,10,127,182493.9195,26374.83845,45823.92536,110295.1557,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,July,2021,2021-07-01,283,80,5,13,62,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,August,2021,2021-08-01,208,69,2,13,54,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,September,2021,2021-09-01,203,45,0,2,43,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,October,2021,2021-10-01,144,49,0,3,46,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,November,2021,2021-11-01,196,57,3,10,44,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,December,2021,2021-12-01,294,91,7,12,72,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,January,2021,2021-01-01,182,33,0,5,28,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,February,2021,2021-02-01,193,51,0,2,49,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,March,2021,2021-03-01,141,15,0,2,13,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,April,2021,2021-04-01,144,22,1,0,21,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,May,2021,2021-05-01,131,34,1,2,31,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Goncha Siso Enebse,June,2021,2021-06-01,283,37,0,4,33,185328.5102,26784.5062,46535.68646,112008.3175,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,July,2019,2019-07-01,254,84,0,7,77,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,August,2019,2019-08-01,328,100,1,10,89,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,September,2019,2019-09-01,257,78,4,12,62,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,October,2019,2019-10-01,391,165,6,16,143,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,November,2019,2019-11-01,484,193,4,19,170,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,December,2019,2019-12-01,346,114,2,4,108,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,January,2019,2019-01-01,265,85,1,5,79,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,February,2019,2019-02-01,300,56,0,6,50,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,March,2019,2019-03-01,285,136,23,4,109,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,April,2019,2019-04-01,169,61,2,2,57,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,May,2019,2019-05-01,213,69,5,3,61,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,June,2019,2019-06-01,332,127,2,13,112,162229.8291,23446.18137,40735.64533,98048.00241,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,July,2020,2020-07-01,580,265,4,9,252,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,August,2020,2020-08-01,687,376,13,26,337,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,September,2020,2020-09-01,942,583,16,54,513,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,October,2020,2020-10-01,1629,1025,26,69,930,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,November,2020,2020-11-01,1819,1170,15,76,1079,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,December,2020,2020-12-01,1163,695,16,67,612,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,January,2020,2020-01-01,613,468,13,58,397,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,February,2020,2020-02-01,531,326,5,44,277,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,March,2020,2020-03-01,357,333,13,50,270,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
Amhara,East Gojjam,Guzamn,April,2020,2020-04-01,349,318,20,47,251,164816.4924,23820.01753,41385.15226,99611.32261,Affected_regions,Not_affected,Not_affected
